epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,1014.31,0.89892,0.6703,1.28745,0.93414,0.88535,0.95632,0.84037,0.56224,0.44951,1.00539,0.00113663,0.00113663,0.00113663
64,1031.85,0.89015,0.6658,1.29241,0.90649,0.88816,0.95764,0.83796,0.60662,0.47237,1.02102,0.00113191,0.00113191,0.00113191
65,1047.19,0.92341,0.66199,1.30923,0.90656,0.88552,0.94647,0.8198,0.58138,0.5258,1.01289,0.0011272,0.0011272,0.0011272
66,1062.25,0.88278,0.64286,1.28742,0.86724,0.88633,0.94177,0.80774,0.63508,0.5431,1.04279,0.00112248,0.00112248,0.00112248
67,1077.62,0.88476,0.66466,1.28412,0.84915,0.85998,0.92034,0.78483,0.61387,0.6334,1.03163,0.00111776,0.00111776,0.00111776
68,1093.76,0.89806,0.7085,1.29263,0.90191,0.88242,0.94817,0.83077,0.57703,0.51029,1.02707,0.00111305,0.00111305,0.00111305
69,1108.74,0.87899,0.64103,1.29022,0.92356,0.90739,0.95603,0.80589,0.6997,0.47385,1.07435,0.00110833,0.00110833,0.00110833
70,1123.89,0.9105,0.67092,1.30856,0.9114,0.87713,0.94705,0.82394,0.57391,0.48479,1.01934,0.00110362,0.00110362,0.00110362
71,1139.42,0.85919,0.62464,1.2749,0.89816,0.89539,0.95493,0.79993,0.67045,0.463,1.07396,0.0010989,0.0010989,0.0010989
72,1155.05,0.88735,0.64707,1.2717,0.91027,0.90251,0.95871,0.82851,0.59863,0.43547,1.03508,0.00109419,0.00109419,0.00109419
73,1171.07,0.88723,0.65226,1.27694,0.92516,0.87947,0.96456,0.8094,0.6604,0.45184,1.04255,0.00108947,0.00108947,0.00108947
74,1185.75,0.85011,0.61191,1.24251,0.92035,0.91183,0.97104,0.84514,0.60964,0.42483,1.02063,0.00108475,0.00108475,0.00108475
75,1203.98,0.87444,0.66902,1.28306,0.90228,0.8867,0.94891,0.83051,0.57993,0.482,1.00768,0.00108004,0.00108004,0.00108004
76,1219.02,0.87808,0.65988,1.28792,0.89838,0.91988,0.9566,0.81236,0.66775,0.45093,1.04308,0.00107532,0.00107532,0.00107532
77,1234.04,0.87229,0.62012,1.26508,0.85502,0.8801,0.93078,0.80518,0.64619,0.56505,1.04781,0.00107061,0.00107061,0.00107061
78,1249.6,0.84295,0.62529,1.24355,0.90609,0.90849,0.9572,0.82732,0.62418,0.43367,1.0269,0.00106589,0.00106589,0.00106589
79,1265.18,0.85977,0.6251,1.26608,0.93897,0.87175,0.96171,0.83656,0.63036,0.42962,1.02899,0.00106118,0.00106118,0.00106118
80,1279.67,0.87991,0.6377,1.27272,0.88105,0.9108,0.94376,0.83103,0.58131,0.46098,1.00278,0.00105646,0.00105646,0.00105646
81,1294.28,0.84704,0.64765,1.25611,0.82499,0.90704,0.94361,0.82231,0.57608,0.50921,1.00901,0.00105174,0.00105174,0.00105174
82,1309.59,0.86458,0.6329,1.26729,0.91431,0.8912,0.95324,0.81933,0.60553,0.46321,1.02329,0.00104703,0.00104703,0.00104703
83,1324.6,0.85076,0.60864,1.25281,0.89611,0.88608,0.95291,0.84438,0.57918,0.43937,1.00795,0.00104231,0.00104231,0.00104231
84,1339.28,0.83245,0.61708,1.2595,0.90696,0.92079,0.96422,0.8538,0.55239,0.43655,1.00519,0.0010376,0.0010376,0.0010376
85,1357.27,0.84973,0.63166,1.25455,0.8585,0.93045,0.95211,0.84385,0.54435,0.47176,1.00627,0.00103288,0.00103288,0.00103288
86,1372.35,0.84077,0.62807,1.25482,0.93136,0.89563,0.95878,0.84913,0.55575,0.42598,1.00975,0.00102817,0.00102817,0.00102817
87,1387.04,0.82504,0.59609,1.24761,0.93084,0.91661,0.96385,0.84611,0.56753,0.40333,1.01122,0.00102345,0.00102345,0.00102345
88,1402.7,0.8399,0.60328,1.24694,0.86661,0.89247,0.9368,0.80466,0.61624,0.52292,1.04302,0.00101873,0.00101873,0.00101873
89,1417.84,0.84028,0.62339,1.24726,0.86901,0.90522,0.93504,0.83724,0.54036,0.4849,1.00806,0.00101402,0.00101402,0.00101402
90,1432.82,0.82013,0.57002,1.24498,0.89368,0.87293,0.95142,0.85272,0.52868,0.47576,0.99446,0.0010093,0.0010093,0.0010093
91,1447.59,0.80472,0.60177,1.21442,0.94592,0.86882,0.95287,0.8438,0.5659,0.44294,1.00138,0.00100459,0.00100459,0.00100459
92,1462.27,0.81002,0.57857,1.22149,0.88008,0.92314,0.9543,0.83257,0.57323,0.4509,1.01438,0.000999871,0.000999871,0.000999871
93,1477.28,0.84751,0.61552,1.25138,0.92441,0.88988,0.96193,0.83253,0.60459,0.42048,1.03208,0.000995156,0.000995156,0.000995156
94,1492.29,0.82926,0.60352,1.23093,0.94353,0.90538,0.96927,0.84422,0.62509,0.42272,1.02931,0.00099044,0.00099044,0.00099044
95,1507.5,0.84272,0.57682,1.24632,0.95397,0.88657,0.96452,0.8412,0.58963,0.41571,1.01005,0.000985724,0.000985724,0.000985724
96,1522.15,0.87,0.62683,1.27121,0.8985,0.88518,0.95221,0.84292,0.52757,0.45696,1.0008,0.000981008,0.000981008,0.000981008
97,1537.06,0.815,0.59061,1.22703,0.94201,0.87017,0.95033,0.83754,0.55018,0.43608,0.99956,0.000976293,0.000976293,0.000976293
98,1551.27,0.82217,0.58124,1.23624,0.94916,0.86032,0.94424,0.81434,0.62808,0.46183,1.03577,0.000971577,0.000971577,0.000971577
99,1565.99,0.80695,0.56394,1.2136,0.88019,0.89168,0.93649,0.83619,0.5547,0.50035,0.99097,0.000966861,0.000966861,0.000966861
100,1582.2,0.79506,0.57373,1.21443,0.93836,0.90751,0.95164,0.84186,0.57816,0.43377,0.99559,0.000962146,0.000962146,0.000962146
101,1597.49,0.79048,0.55649,1.20644,0.91968,0.87903,0.94706,0.85174,0.53443,0.43722,0.99133,0.00095743,0.00095743,0.00095743
102,1612.82,0.81788,0.61092,1.23311,0.92687,0.89727,0.9463,0.84091,0.55407,0.43202,1.00887,0.000952714,0.000952714,0.000952714
103,1628.2,0.81586,0.57689,1.22632,0.91791,0.89522,0.95099,0.83659,0.58212,0.43248,1.02164,0.000947999,0.000947999,0.000947999
104,1643.58,0.79571,0.57736,1.21744,0.86399,0.92236,0.94367,0.84218,0.55099,0.46078,0.99816,0.000943283,0.000943283,0.000943283
105,1658.56,0.79936,0.58014,1.21433,0.95296,0.86235,0.96014,0.84927,0.55496,0.40219,1.00307,0.000938567,0.000938567,0.000938567
106,1672.98,0.79313,0.5828,1.21566,0.9271,0.89398,0.96143,0.84037,0.57039,0.40713,1.00282,0.000933851,0.000933851,0.000933851
107,1688.35,0.78244,0.55726,1.20432,0.92641,0.90767,0.95935,0.84567,0.56109,0.40969,1.00424,0.000929136,0.000929136,0.000929136
108,1703.34,0.77107,0.55989,1.19391,0.93278,0.89409,0.95274,0.84548,0.54802,0.42696,1.00096,0.00092442,0.00092442,0.00092442
109,1718.54,0.79625,0.58836,1.22051,0.94977,0.90967,0.94605,0.83953,0.5352,0.38739,0.99766,0.000919704,0.000919704,0.000919704
110,1733.93,0.80982,0.57138,1.21891,0.94964,0.89203,0.95247,0.83926,0.53124,0.37637,0.99395,0.000914989,0.000914989,0.000914989
111,1748.78,0.79172,0.5494,1.22541,0.93788,0.9072,0.95614,0.82803,0.60202,0.40765,1.0206,0.000910273,0.000910273,0.000910273
112,1764.18,0.79552,0.56698,1.2157,0.92257,0.90572,0.95078,0.83453,0.58815,0.41261,1.00342,0.000905557,0.000905557,0.000905557
113,1778.88,0.78542,0.56466,1.21046,0.94587,0.88526,0.95433,0.85588,0.54026,0.44038,0.99221,0.000900842,0.000900842,0.000900842
114,1797.27,0.78423,0.5763,1.20785,0.94453,0.93132,0.96797,0.86159,0.55546,0.38242,0.99736,0.000896126,0.000896126,0.000896126
115,1814.44,0.79626,0.57907,1.21885,0.95522,0.89073,0.9715,0.84103,0.60836,0.38072,1.03512,0.00089141,0.00089141,0.00089141
116,1829.52,0.80575,0.57185,1.22844,0.9407,0.89146,0.95728,0.85055,0.54778,0.3953,0.99927,0.000886694,0.000886694,0.000886694
117,1844.46,0.78537,0.56973,1.20878,0.90716,0.93467,0.96516,0.84644,0.5479,0.38558,0.99449,0.000881979,0.000881979,0.000881979
118,1858.73,0.79457,0.56447,1.2124,0.94776,0.88517,0.95157,0.83238,0.56999,0.42229,1.01773,0.000877263,0.000877263,0.000877263
119,1873.66,0.76108,0.55444,1.19848,0.95525,0.89194,0.95134,0.84543,0.53506,0.41419,0.99258,0.000872547,0.000872547,0.000872547
120,1888.61,0.77934,0.5514,1.19396,0.95244,0.90975,0.96053,0.8426,0.5735,0.38638,1.00604,0.000867832,0.000867832,0.000867832
121,1904.09,0.78143,0.55119,1.20084,0.93634,0.92174,0.96228,0.86235,0.51275,0.39646,0.98976,0.000863116,0.000863116,0.000863116
122,1922.08,0.75858,0.54571,1.18051,0.92428,0.90381,0.96137,0.86281,0.5036,0.40359,0.98292,0.0008584,0.0008584,0.0008584
123,1939.5,0.75241,0.54012,1.17416,0.92669,0.91765,0.95722,0.86582,0.51411,0.40977,0.98476,0.000853685,0.000853685,0.000853685
124,1958.17,0.79073,0.55989,1.22037,0.94532,0.91065,0.9504,0.84594,0.523,0.41278,0.99324,0.000848969,0.000848969,0.000848969
125,1973.33,0.78203,0.56298,1.19105,0.92657,0.90904,0.95115,0.83654,0.56944,0.43859,1.01283,0.000844253,0.000844253,0.000844253
126,1988.01,0.76297,0.5306,1.18056,0.9628,0.89808,0.96303,0.86487,0.50439,0.37329,0.98366,0.000839537,0.000839537,0.000839537
127,2003.9,0.76297,0.56268,1.19726,0.95215,0.90947,0.96584,0.86451,0.53612,0.37887,0.99474,0.000834822,0.000834822,0.000834822
128,2018.61,0.77593,0.56126,1.20084,0.93326,0.925,0.97047,0.85257,0.5524,0.37139,1.00059,0.000830106,0.000830106,0.000830106
129,2034.17,0.7735,0.54542,1.18414,0.9487,0.89212,0.9645,0.87436,0.50039,0.37531,0.9798,0.00082539,0.00082539,0.00082539
130,2051.55,0.762,0.56171,1.1872,0.90615,0.92131,0.95297,0.86299,0.51371,0.43634,0.98092,0.000820675,0.000820675,0.000820675
131,2066.97,0.77563,0.57176,1.21351,0.9253,0.94525,0.96404,0.85493,0.52799,0.36003,0.98656,0.000815959,0.000815959,0.000815959
132,2082.09,0.75507,0.53859,1.1791,0.9205,0.92014,0.95985,0.85294,0.53268,0.39132,0.98895,0.000811243,0.000811243,0.000811243
133,2097.12,0.74499,0.5413,1.17477,0.92453,0.92949,0.95776,0.85591,0.53367,0.39058,0.98682,0.000806528,0.000806528,0.000806528
134,2112.41,0.7521,0.53421,1.1827,0.92529,0.93059,0.96107,0.86055,0.52895,0.39822,0.98821,0.000801812,0.000801812,0.000801812
135,2127.72,0.7501,0.5581,1.18802,0.94523,0.91267,0.96632,0.85329,0.55658,0.38381,1.00408,0.000797096,0.000797096,0.000797096
136,2142.26,0.75901,0.52091,1.18214,0.96065,0.92254,0.96829,0.86622,0.53896,0.37862,0.99773,0.00079238,0.00079238,0.00079238
137,2157.2,0.7675,0.54403,1.18117,0.95066,0.90841,0.96686,0.87083,0.50645,0.37006,0.9888,0.000787665,0.000787665,0.000787665
138,2171.79,0.76472,0.54681,1.19136,0.96952,0.88722,0.96106,0.86361,0.53787,0.37165,1.00031,0.000782949,0.000782949,0.000782949
139,2187.07,0.73463,0.5231,1.17004,0.9536,0.90499,0.96622,0.85623,0.55098,0.3769,1.00898,0.000778233,0.000778233,0.000778233
140,2202.51,0.74373,0.55019,1.17401,0.90604,0.93837,0.9603,0.85109,0.54413,0.40039,0.99915,0.000773518,0.000773518,0.000773518
141,2217.01,0.7474,0.53626,1.16563,0.94602,0.8949,0.96502,0.85594,0.51843,0.36838,0.98889,0.000768802,0.000768802,0.000768802
142,2231.3,0.73403,0.53551,1.1655,0.95292,0.90445,0.96629,0.8627,0.52706,0.37548,0.98492,0.000764086,0.000764086,0.000764086
143,2246.75,0.73642,0.5364,1.18246,0.93934,0.92884,0.96587,0.85609,0.55327,0.39654,0.99952,0.000759371,0.000759371,0.000759371
144,2261.56,0.75853,0.55098,1.19131,0.94057,0.92985,0.96914,0.87223,0.52309,0.37687,0.98557,0.000754655,0.000754655,0.000754655
145,2276.85,0.71537,0.53335,1.15573,0.9316,0.90595,0.9637,0.85484,0.55512,0.40076,1.00134,0.000749939,0.000749939,0.000749939
