epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,4199.87,0.98834,0.91946,1.36741,0.80507,0.78481,0.84253,0.62304,1.01607,0.72632,1.3095,0.00113191,0.00113191,0.00113191
65,4262.03,0.96728,0.95258,1.35976,0.81704,0.79505,0.84104,0.61403,0.99305,0.84803,1.32674,0.0011272,0.0011272,0.0011272
66,4305.29,0.97147,0.91563,1.34328,0.82246,0.78348,0.86053,0.61956,0.95375,0.8,1.25308,0.00112248,0.00112248,0.00112248
67,4366.31,0.95046,0.88755,1.34875,0.8184,0.84461,0.87599,0.60231,1.17957,0.68954,1.41507,0.00111776,0.00111776,0.00111776
68,4430.22,0.97616,0.8719,1.35376,0.88302,0.75079,0.87059,0.60505,1.1436,0.71732,1.40731,0.00111305,0.00111305,0.00111305
69,4495.32,0.96497,0.88023,1.34003,0.80671,0.78841,0.88067,0.64886,0.98101,0.70867,1.2829,0.00110833,0.00110833,0.00110833
70,4559.6,0.96609,0.87539,1.34602,0.90155,0.74912,0.90161,0.68355,0.91585,0.68766,1.25424,0.00110362,0.00110362,0.00110362
71,4626.99,0.93396,0.89506,1.32603,0.81388,0.84264,0.88561,0.64885,0.9898,0.6813,1.26735,0.0010989,0.0010989,0.0010989
72,4691.38,0.94438,0.86688,1.33131,0.82414,0.82744,0.88222,0.67592,0.95618,0.70355,1.27002,0.00109419,0.00109419,0.00109419
73,4753.36,0.94609,0.88177,1.33622,0.84393,0.79716,0.86272,0.66332,0.91471,0.72469,1.24352,0.00108947,0.00108947,0.00108947
74,4828.21,0.93166,0.8437,1.33062,0.84956,0.84802,0.89809,0.70093,0.89251,0.66836,1.20756,0.00108475,0.00108475,0.00108475
75,4898.71,0.94933,0.91489,1.33484,0.83235,0.76268,0.87328,0.67024,0.884,0.7273,1.20498,0.00108004,0.00108004,0.00108004
76,4965.92,0.94476,0.89143,1.32603,0.87066,0.7595,0.88426,0.64334,1.03018,0.70355,1.29166,0.00107532,0.00107532,0.00107532
77,5016.2,0.94009,0.85819,1.32405,0.84341,0.84273,0.8833,0.64608,1.03253,0.67645,1.30853,0.00107061,0.00107061,0.00107061
78,5091.23,0.92798,0.84629,1.32344,0.83548,0.80909,0.89878,0.66135,0.98926,0.68198,1.28896,0.00106589,0.00106589,0.00106589
79,5150.77,0.96391,0.86683,1.34845,0.89176,0.79159,0.90283,0.64723,1.04811,0.7127,1.32164,0.00106118,0.00106118,0.00106118
80,5202,0.9219,0.85646,1.31148,0.91327,0.80267,0.91191,0.69868,0.95283,0.62532,1.25264,0.00105646,0.00105646,0.00105646
81,5254.37,0.92579,0.85649,1.30921,0.86468,0.75645,0.88252,0.65668,1.00699,0.69789,1.28609,0.00105174,0.00105174,0.00105174
82,5318.66,0.92702,0.83786,1.31704,0.82199,0.865,0.90043,0.66472,1.03294,0.65032,1.31138,0.00104703,0.00104703,0.00104703
83,5384,0.92214,0.81273,1.30679,0.90939,0.80062,0.90334,0.70733,0.89996,0.62336,1.22274,0.00104231,0.00104231,0.00104231
84,5462.24,0.91348,0.81597,1.29729,0.94588,0.74866,0.90013,0.67858,0.97158,0.63595,1.27103,0.0010376,0.0010376,0.0010376
85,5535.87,0.91713,0.82771,1.30358,0.88654,0.84003,0.92158,0.68774,0.97189,0.57394,1.26842,0.00103288,0.00103288,0.00103288
86,5598.31,0.91874,0.84859,1.31367,0.89244,0.84301,0.91344,0.70681,0.92041,0.58856,1.24251,0.00102817,0.00102817,0.00102817
87,5662.6,0.92306,0.81589,1.31672,0.86439,0.84022,0.90108,0.65975,1.07487,0.64196,1.32889,0.00102345,0.00102345,0.00102345
88,5724.11,0.92971,0.8476,1.3043,0.86443,0.7885,0.89851,0.68319,0.94259,0.63314,1.24266,0.00101873,0.00101873,0.00101873
89,5787.19,0.91637,0.82923,1.29808,0.87059,0.83705,0.91506,0.67197,1.01024,0.60499,1.28507,0.00101402,0.00101402,0.00101402
90,5848.47,0.95285,0.84381,1.33198,0.89755,0.84032,0.92711,0.63533,1.19162,0.61047,1.4323,0.0010093,0.0010093,0.0010093
91,5897.09,0.93939,0.81428,1.31075,0.87779,0.86938,0.92391,0.68853,0.93709,0.56685,1.25029,0.00100459,0.00100459,0.00100459
92,5960.89,0.87232,0.77371,1.27809,0.89433,0.85986,0.92572,0.67322,1.02769,0.57582,1.31469,0.000999871,0.000999871,0.000999871
93,6021.47,0.90826,0.86582,1.30839,0.86642,0.84655,0.91865,0.70245,0.86971,0.60189,1.21436,0.000995156,0.000995156,0.000995156
94,6072.54,0.91958,0.82624,1.3052,0.81571,0.82319,0.90205,0.66106,1.01556,0.69156,1.28811,0.00099044,0.00099044,0.00099044
95,6142.13,0.91413,0.79604,1.30534,0.91006,0.79435,0.90294,0.68939,0.91858,0.6074,1.24255,0.000985724,0.000985724,0.000985724
96,6183.84,0.93453,0.80255,1.31196,0.88509,0.82541,0.8997,0.66239,1.0081,0.64972,1.31538,0.000981008,0.000981008,0.000981008
97,6247.86,0.90871,0.79963,1.30439,0.88386,0.83015,0.90291,0.65649,1.07773,0.63254,1.35677,0.000976293,0.000976293,0.000976293
98,6314.22,0.87887,0.76176,1.29354,0.80963,0.84899,0.88746,0.68522,0.92162,0.68412,1.23322,0.000971577,0.000971577,0.000971577
99,6382.4,0.88019,0.74217,1.27869,0.88037,0.79727,0.89706,0.63107,1.1564,0.69563,1.40247,0.000966861,0.000966861,0.000966861
100,6447.47,0.89877,0.7702,1.2808,0.84797,0.82885,0.90593,0.70297,0.88822,0.61825,1.21998,0.000962146,0.000962146,0.000962146
101,6508.86,0.87414,0.78301,1.27574,0.87217,0.75924,0.89916,0.69291,0.87928,0.6632,1.21109,0.00095743,0.00095743,0.00095743
102,6584.69,0.87835,0.79148,1.26532,0.8856,0.8211,0.92159,0.72341,0.87184,0.56747,1.19941,0.000952714,0.000952714,0.000952714
103,6641.96,0.88142,0.76495,1.29134,0.88973,0.85309,0.92376,0.69402,0.98515,0.58718,1.28255,0.000947999,0.000947999,0.000947999
104,6704.34,0.89851,0.77872,1.27938,0.8538,0.82095,0.91793,0.70124,0.89739,0.60217,1.24128,0.000943283,0.000943283,0.000943283
105,6771.87,0.84225,0.73728,1.24354,0.93665,0.84023,0.93026,0.70445,0.93199,0.56566,1.24031,0.000938567,0.000938567,0.000938567
106,6817.28,0.88727,0.77559,1.28022,0.89833,0.87167,0.93205,0.69402,0.99229,0.56084,1.26328,0.000933851,0.000933851,0.000933851
107,6867.06,0.89158,0.7352,1.27685,0.92879,0.87763,0.93652,0.71571,0.99631,0.5238,1.26252,0.000929136,0.000929136,0.000929136
108,6932.03,0.9157,0.75942,1.3108,0.85901,0.91119,0.93076,0.6529,1.12213,0.5905,1.36683,0.00092442,0.00092442,0.00092442
109,6989.11,0.88516,0.7614,1.28053,0.90929,0.85444,0.93201,0.67165,1.09283,0.56763,1.35703,0.000919704,0.000919704,0.000919704
110,7064.73,0.90988,0.77861,1.30037,0.90165,0.81136,0.92085,0.67017,1.04333,0.60186,1.31948,0.000914989,0.000914989,0.000914989
111,7126.92,0.87451,0.77889,1.27986,0.88568,0.84506,0.92092,0.70186,0.92811,0.59595,1.24137,0.000910273,0.000910273,0.000910273
112,7201.89,0.86219,0.73459,1.25245,0.85322,0.8984,0.9287,0.6989,0.96874,0.56681,1.26016,0.000905557,0.000905557,0.000905557
113,7252.78,0.87993,0.764,1.27208,0.88638,0.86044,0.93079,0.73532,0.85368,0.52437,1.18691,0.000900842,0.000900842,0.000900842
114,7319.26,0.86915,0.75447,1.27809,0.90936,0.86545,0.93314,0.69738,0.96565,0.53052,1.26867,0.000896126,0.000896126,0.000896126
115,7394.37,0.86587,0.73944,1.27732,0.9445,0.86847,0.9324,0.6848,1.01285,0.56246,1.29251,0.00089141,0.00089141,0.00089141
116,7448.12,0.87546,0.77791,1.26267,0.92629,0.84067,0.9186,0.71845,0.85111,0.56163,1.20408,0.000886694,0.000886694,0.000886694
117,7496.2,0.87362,0.77114,1.27772,0.90428,0.88459,0.9365,0.72553,0.90765,0.52033,1.21251,0.000881979,0.000881979,0.000881979
118,7546.87,0.87183,0.78305,1.26961,0.86352,0.86281,0.92927,0.68556,1.02807,0.60857,1.30016,0.000877263,0.000877263,0.000877263
119,7609.72,0.90318,0.74806,1.29197,0.8879,0.8564,0.92035,0.7108,0.90765,0.59865,1.23101,0.000872547,0.000872547,0.000872547
120,7661.75,0.89022,0.72128,1.27516,0.90473,0.77224,0.91534,0.72268,0.8376,0.63129,1.19283,0.000867832,0.000867832,0.000867832
121,7711.09,0.87002,0.73615,1.27399,0.88436,0.87052,0.93606,0.68318,1.03279,0.59478,1.31261,0.000863116,0.000863116,0.000863116
122,7758.43,0.83898,0.73514,1.24113,0.89363,0.82609,0.9162,0.71647,0.86563,0.56908,1.21303,0.0008584,0.0008584,0.0008584
