epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,958.905,1.05431,0.73364,1.25619,0.88934,0.87958,0.93762,0.66618,1.07173,0.58511,1.24076,0.00884029,0.00884029,0.00884029
43,981.997,1.06888,0.7532,1.2665,0.8863,0.87165,0.93525,0.65934,1.09855,0.6048,1.24524,0.008812,0.008812,0.008812
44,1005.16,1.06313,0.73824,1.26573,0.89113,0.85748,0.93044,0.66349,1.09791,0.60286,1.23249,0.00878371,0.00878371,0.00878371
45,1028.45,1.05576,0.73544,1.25979,0.91348,0.85626,0.9356,0.65841,1.1093,0.59404,1.22793,0.00875543,0.00875543,0.00875543
46,1051.61,1.05372,0.73552,1.25799,0.89788,0.86537,0.92981,0.65145,1.11838,0.61665,1.2824,0.00872714,0.00872714,0.00872714
47,1074.93,1.04445,0.72483,1.25506,0.87818,0.87979,0.93488,0.67345,1.05914,0.60141,1.20829,0.00869886,0.00869886,0.00869886
48,1098,1.04011,0.71846,1.25175,0.88397,0.88784,0.94519,0.68219,1.05099,0.56149,1.20464,0.00867057,0.00867057,0.00867057
49,1121.11,1.0453,0.72897,1.25324,0.89624,0.87053,0.93988,0.67389,1.07396,0.57538,1.23787,0.00864229,0.00864229,0.00864229
50,1144.46,1.04016,0.72285,1.25582,0.88704,0.87805,0.93981,0.68106,1.05331,0.56991,1.22337,0.008614,0.008614,0.008614
51,1166.8,1.04269,0.72495,1.2508,0.90764,0.87717,0.94247,0.66913,1.08777,0.56895,1.2445,0.00858571,0.00858571,0.00858571
52,1189.58,1.03168,0.7148,1.2536,0.88201,0.88883,0.94012,0.68181,1.07307,0.56833,1.2432,0.00855743,0.00855743,0.00855743
53,1212.18,1.03401,0.71184,1.25594,0.91335,0.85748,0.939,0.68006,1.06352,0.57341,1.24793,0.00852914,0.00852914,0.00852914
54,1234.74,1.03101,0.71024,1.24927,0.91001,0.87559,0.94617,0.68959,1.04016,0.54597,1.21623,0.00850086,0.00850086,0.00850086
55,1257.19,1.02725,0.70582,1.24098,0.92119,0.85748,0.93932,0.68398,1.04266,0.55837,1.23469,0.00847257,0.00847257,0.00847257
56,1279.65,1.02603,0.70014,1.24806,0.92236,0.86614,0.9462,0.69653,1.01028,0.54332,1.19899,0.00844429,0.00844429,0.00844429
57,1302,1.00974,0.69618,1.23963,0.89306,0.89764,0.95256,0.68616,1.05219,0.54011,1.2308,0.008416,0.008416,0.008416
58,1324.43,1.02686,0.71053,1.24484,0.89874,0.90155,0.95111,0.6974,1.01536,0.52212,1.20948,0.00838771,0.00838771,0.00838771
59,1347.02,1.00505,0.69183,1.23834,0.89504,0.88631,0.94428,0.68855,1.04517,0.54956,1.22214,0.00835943,0.00835943,0.00835943
