epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,704.162,0.99293,0.90409,1.4016,0.75219,0.8012,0.81199,0.60534,1.01039,0.83195,1.31937,0.00123566,0.00123566,0.00123566
43,771.371,0.99706,0.93099,1.39827,0.77088,0.78283,0.82682,0.5168,1.39704,0.88408,1.57296,0.00123094,0.00123094,0.00123094
44,846.919,0.97977,0.90843,1.38139,0.78165,0.76141,0.82377,0.51332,1.4485,0.92962,1.61879,0.00122622,0.00122622,0.00122622
45,901.605,0.95779,0.8838,1.36701,0.81953,0.81511,0.84545,0.58124,1.19754,0.78712,1.43485,0.00122151,0.00122151,0.00122151
46,981.783,0.95727,0.86998,1.37433,0.7778,0.71102,0.80556,0.53608,1.25823,0.90406,1.49186,0.00121679,0.00121679,0.00121679
47,1022.23,0.94764,0.89125,1.34943,0.80267,0.7211,0.81116,0.54652,1.23746,0.88438,1.48684,0.00121208,0.00121208,0.00121208
48,1064.86,0.99277,0.86916,1.39901,0.73928,0.81988,0.82247,0.54092,1.36907,0.87542,1.54641,0.00120736,0.00120736,0.00120736
49,1102.42,0.96459,0.8563,1.3901,0.79306,0.74137,0.84298,0.53524,1.44939,0.83986,1.63659,0.00120265,0.00120265,0.00120265
50,1156.47,0.92359,0.87335,1.35204,0.83171,0.74927,0.82959,0.59177,1.14633,0.79795,1.39878,0.00119793,0.00119793,0.00119793
51,1203.65,0.97973,0.91884,1.38269,0.76159,0.75834,0.80134,0.61271,0.96238,0.81945,1.27023,0.00119322,0.00119322,0.00119322
52,1273.84,0.92711,0.84668,1.33943,0.81791,0.72486,0.81594,0.56088,1.2507,0.88746,1.48397,0.0011885,0.0011885,0.0011885
53,1309.31,0.92927,0.84347,1.34061,0.81133,0.75183,0.82385,0.56001,1.2152,0.86567,1.44254,0.00118378,0.00118378,0.00118378
54,1372.54,0.92139,0.81421,1.32274,0.76749,0.79225,0.83624,0.61934,1.01806,0.82184,1.27788,0.00117907,0.00117907,0.00117907
55,1421.59,0.89401,0.82161,1.32112,0.77586,0.75466,0.83174,0.59592,1.17422,0.78727,1.38785,0.00117435,0.00117435,0.00117435
56,1484.45,0.93588,0.84732,1.34645,0.76436,0.76056,0.8331,0.60735,1.07883,0.82707,1.35098,0.00116964,0.00116964,0.00116964
57,1540.75,0.90899,0.88586,1.33814,0.7637,0.77488,0.82541,0.59847,1.09768,0.79059,1.36057,0.00116492,0.00116492,0.00116492
58,1599.52,0.87997,0.80663,1.3071,0.78662,0.74746,0.82861,0.62103,1.07387,0.77534,1.33644,0.00116021,0.00116021,0.00116021
59,1670.07,0.91056,0.80356,1.32332,0.78939,0.76756,0.85317,0.62477,1.03501,0.74113,1.32385,0.00115549,0.00115549,0.00115549
60,1722.11,0.9379,0.81193,1.34704,0.84091,0.70727,0.81082,0.50585,1.38121,0.90598,1.58616,0.00115077,0.00115077,0.00115077
61,1795.62,0.91008,0.79847,1.32587,0.73016,0.81365,0.82346,0.6027,1.05003,0.83001,1.3167,0.00114606,0.00114606,0.00114606
62,1846.51,0.90207,0.83162,1.33729,0.68023,0.84211,0.82186,0.59484,1.05268,0.83582,1.34356,0.00114134,0.00114134,0.00114134
63,1923.84,0.90613,0.81372,1.32521,0.82787,0.73322,0.80031,0.60085,1.0282,0.79224,1.31431,0.00113663,0.00113663,0.00113663
64,1992.06,0.90153,0.76881,1.31122,0.72343,0.83764,0.85022,0.62579,1.0356,0.72276,1.31606,0.00113191,0.00113191,0.00113191
65,2032.82,0.89099,0.76902,1.30267,0.75793,0.78417,0.80868,0.60983,0.98199,0.86708,1.28275,0.0011272,0.0011272,0.0011272
66,2074.17,0.92866,0.79413,1.33937,0.82899,0.73552,0.84341,0.63015,0.96927,0.74236,1.28368,0.00112248,0.00112248,0.00112248
67,2150.38,0.95036,0.79869,1.37099,0.7919,0.83432,0.87395,0.59332,1.24512,0.73795,1.44986,0.00111776,0.00111776,0.00111776
68,2231.05,0.9377,0.80725,1.35656,0.83675,0.77656,0.86153,0.63667,1.06288,0.73994,1.32174,0.00111305,0.00111305,0.00111305
69,2288.95,0.94546,0.82305,1.3609,0.82431,0.81857,0.8642,0.64417,1.00244,0.7345,1.27969,0.00110833,0.00110833,0.00110833
70,2344.17,0.91781,0.83146,1.34023,0.8227,0.82022,0.87048,0.6287,1.07188,0.72513,1.34858,0.00110362,0.00110362,0.00110362
71,2395.75,0.91809,0.79047,1.33018,0.78419,0.82521,0.86097,0.60895,1.15447,0.72683,1.37811,0.0010989,0.0010989,0.0010989
72,2527.84,0.89147,0.77355,1.30257,0.78029,0.82259,0.86871,0.64593,1.02367,0.68918,1.2935,0.00109419,0.00109419,0.00109419
73,2587.4,0.91478,0.78339,1.33115,0.80083,0.79752,0.86277,0.56076,1.35396,0.77248,1.53356,0.00108947,0.00108947,0.00108947
74,2660.21,0.89606,0.77313,1.31486,0.78758,0.82763,0.87114,0.58992,1.27911,0.72243,1.46522,0.00108475,0.00108475,0.00108475
75,2703.89,0.8831,0.75107,1.30004,0.81197,0.7721,0.85638,0.60815,1.13012,0.74414,1.37549,0.00108004,0.00108004,0.00108004
76,2761.85,0.91527,0.75762,1.31699,0.81016,0.75763,0.83731,0.55582,1.23689,0.78871,1.45513,0.00107532,0.00107532,0.00107532
77,2887.88,0.92898,0.74587,1.3303,0.82167,0.77798,0.83557,0.60441,1.05694,0.75518,1.32605,0.00107061,0.00107061,0.00107061
78,2969.41,0.9255,0.78782,1.33675,0.85384,0.79746,0.88246,0.63034,1.10803,0.68625,1.37515,0.00106589,0.00106589,0.00106589
79,3020.48,0.87983,0.77863,1.30857,0.79915,0.84966,0.87472,0.66755,0.97234,0.68063,1.27351,0.00106118,0.00106118,0.00106118
80,3087.97,0.86456,0.73818,1.28622,0.83458,0.76313,0.85437,0.64759,0.99633,0.70746,1.26642,0.00105646,0.00105646,0.00105646
81,3164.46,0.85445,0.76376,1.29351,0.86001,0.76857,0.87463,0.64807,1.06587,0.6671,1.30479,0.00105174,0.00105174,0.00105174
82,3206.3,0.85479,0.74834,1.283,0.78468,0.8407,0.8791,0.60513,1.22719,0.71089,1.44456,0.00104703,0.00104703,0.00104703
83,3273.23,0.87146,0.72513,1.28242,0.8187,0.71215,0.84039,0.65972,0.91247,0.75517,1.22484,0.00104231,0.00104231,0.00104231
84,3341.05,0.88067,0.72643,1.29171,0.82898,0.80116,0.87343,0.68424,0.89655,0.67667,1.22335,0.0010376,0.0010376,0.0010376
85,3416.85,0.85972,0.72017,1.29755,0.84376,0.80693,0.86699,0.6355,1.08616,0.70698,1.34891,0.00103288,0.00103288,0.00103288
86,3512.87,0.87977,0.74637,1.30191,0.83556,0.84684,0.88401,0.65556,1.06104,0.68484,1.31694,0.00102817,0.00102817,0.00102817
87,3578.15,0.87715,0.7094,1.30759,0.86196,0.76229,0.85928,0.53016,1.45365,0.77088,1.64403,0.00102345,0.00102345,0.00102345
88,3609.21,0.88604,0.71322,1.30633,0.89399,0.81123,0.89073,0.64928,1.03821,0.66059,1.31536,0.00101873,0.00101873,0.00101873
89,3663.66,0.87352,0.69912,1.28981,0.89622,0.8071,0.88487,0.64702,1.04639,0.66026,1.31461,0.00101402,0.00101402,0.00101402
90,3728.87,0.86328,0.69718,1.27425,0.82006,0.82264,0.86329,0.64824,0.95091,0.69284,1.25077,0.0010093,0.0010093,0.0010093
91,3845.39,0.8521,0.69481,1.28743,0.8095,0.84188,0.87771,0.65411,1.0107,0.67623,1.28695,0.00100459,0.00100459,0.00100459
92,3900.24,0.87504,0.70646,1.30295,0.84816,0.74122,0.8668,0.66897,0.96825,0.70478,1.24543,0.000999871,0.000999871,0.000999871
93,3941.8,0.87064,0.70234,1.2993,0.81451,0.78987,0.86827,0.64331,1.01562,0.70727,1.28232,0.000995156,0.000995156,0.000995156
94,3997.49,0.86207,0.68556,1.2798,0.81394,0.77478,0.87765,0.64715,1.04861,0.69572,1.30872,0.00099044,0.00099044,0.00099044
95,4046.94,0.84718,0.68942,1.27353,0.78752,0.83456,0.87989,0.64874,1.0329,0.70208,1.30327,0.000985724,0.000985724,0.000985724
96,4100.99,0.83691,0.68936,1.26742,0.86998,0.80774,0.89947,0.63899,1.13292,0.68605,1.36836,0.000981008,0.000981008,0.000981008
97,4126.74,0.85471,0.7058,1.28076,0.77273,0.8347,0.87813,0.67446,0.95677,0.67741,1.25813,0.000976293,0.000976293,0.000976293
98,4179.3,0.8504,0.69046,1.2804,0.85761,0.7668,0.88027,0.68854,0.91583,0.6572,1.2231,0.000971577,0.000971577,0.000971577
99,4294.82,0.86274,0.69991,1.27986,0.89364,0.79567,0.88479,0.5883,1.23901,0.71182,1.47004,0.000966861,0.000966861,0.000966861
100,4367.36,0.84472,0.69036,1.26918,0.87086,0.80331,0.87813,0.67947,0.91963,0.67997,1.22534,0.000962146,0.000962146,0.000962146
101,4406.95,0.85513,0.67559,1.27901,0.78692,0.83711,0.89129,0.65226,1.04712,0.69566,1.30965,0.00095743,0.00095743,0.00095743
102,4455.99,0.85039,0.65033,1.28264,0.82336,0.85636,0.89946,0.69563,0.94473,0.64787,1.25017,0.000952714,0.000952714,0.000952714
103,4509.87,0.8203,0.67395,1.25524,0.84521,0.81708,0.90148,0.63381,1.18206,0.64566,1.4321,0.000947999,0.000947999,0.000947999
104,4559.86,0.82485,0.6622,1.25434,0.89898,0.78864,0.8865,0.67286,0.99768,0.63938,1.28301,0.000943283,0.000943283,0.000943283
105,4644.05,0.82767,0.67496,1.25337,0.86618,0.80466,0.90308,0.67165,1.01472,0.64586,1.28894,0.000938567,0.000938567,0.000938567
106,4712.34,0.82709,0.67342,1.24994,0.83636,0.83471,0.89862,0.6576,1.03034,0.63901,1.30244,0.000933851,0.000933851,0.000933851
107,4757.75,0.82346,0.63377,1.24903,0.86796,0.78775,0.8933,0.69979,0.91304,0.65755,1.21156,0.000929136,0.000929136,0.000929136
108,4813.59,0.8248,0.66421,1.25872,0.88721,0.81406,0.89817,0.68064,0.96063,0.64844,1.24667,0.00092442,0.00092442,0.00092442
109,4925.44,0.81997,0.65058,1.25982,0.86996,0.81823,0.89696,0.68313,0.97953,0.6173,1.26709,0.000919704,0.000919704,0.000919704
110,5022.64,0.82645,0.66329,1.26051,0.88371,0.77993,0.88833,0.70093,0.85325,0.60344,1.18951,0.000914989,0.000914989,0.000914989
111,5080.82,0.82738,0.63511,1.25129,0.87753,0.77475,0.88786,0.67912,0.97876,0.64709,1.2644,0.000910273,0.000910273,0.000910273
112,5128.45,0.82701,0.60246,1.26068,0.84086,0.8259,0.87592,0.65935,1.00335,0.67375,1.27513,0.000905557,0.000905557,0.000905557
113,5197.75,0.81824,0.64241,1.25418,0.86893,0.82314,0.87504,0.67496,0.92178,0.66473,1.21844,0.000900842,0.000900842,0.000900842
114,5257.4,0.80915,0.64017,1.24461,0.85143,0.8269,0.88823,0.68348,0.89061,0.6835,1.21763,0.000896126,0.000896126,0.000896126
115,5310.7,0.81466,0.62647,1.24367,0.81141,0.85851,0.8977,0.68143,0.92341,0.62218,1.23869,0.00089141,0.00089141,0.00089141
