epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,928.932,0.64287,0.60635,1.05194,0.90188,0.90299,0.95075,0.86266,0.47455,0.45357,0.96165,0.00116021,0.00116021,0.00116021
59,943.878,0.63577,0.59166,1.04075,0.91352,0.88444,0.92955,0.84102,0.46608,0.48388,0.95895,0.00115549,0.00115549,0.00115549
60,958.778,0.64246,0.64326,1.05951,0.92215,0.89115,0.94538,0.86325,0.4616,0.44249,0.95874,0.00115077,0.00115077,0.00115077
61,973.93,0.66258,0.62975,1.065,0.92849,0.87192,0.94986,0.86833,0.46943,0.45877,0.96158,0.00114606,0.00114606,0.00114606
62,989.302,0.62427,0.5831,1.0388,0.87615,0.86148,0.93235,0.8577,0.46356,0.536,0.95623,0.00114134,0.00114134,0.00114134
63,1006.34,0.64552,0.63686,1.06369,0.89896,0.86226,0.92945,0.84649,0.49473,0.50641,0.96684,0.00113663,0.00113663,0.00113663
64,1021.54,0.63,0.57624,1.0424,0.9135,0.91748,0.94167,0.86449,0.4752,0.46503,0.96092,0.00113191,0.00113191,0.00113191
65,1037.17,0.64164,0.60663,1.04559,0.88547,0.89341,0.93348,0.85452,0.47085,0.47328,0.96152,0.0011272,0.0011272,0.0011272
66,1052.61,0.63644,0.58876,1.04512,0.92394,0.88732,0.94544,0.86507,0.45655,0.42904,0.95533,0.00112248,0.00112248,0.00112248
67,1067.55,0.62856,0.5862,1.0416,0.91426,0.86937,0.93103,0.85216,0.47491,0.49327,0.95753,0.00111776,0.00111776,0.00111776
68,1082.57,0.60894,0.59314,1.02897,0.86821,0.90709,0.9337,0.86632,0.45403,0.47826,0.95767,0.00111305,0.00111305,0.00111305
69,1097.48,0.60575,0.5808,1.03481,0.93891,0.85949,0.93531,0.86681,0.45833,0.45626,0.95596,0.00110833,0.00110833,0.00110833
70,1113.65,0.62242,0.58797,1.0477,0.90125,0.88034,0.93477,0.86633,0.44459,0.44229,0.95207,0.00110362,0.00110362,0.00110362
71,1130.74,0.59879,0.56775,1.0244,0.90717,0.87411,0.93595,0.86825,0.44439,0.45842,0.94393,0.0010989,0.0010989,0.0010989
72,1145.2,0.60342,0.55962,1.02909,0.89254,0.87389,0.93335,0.8684,0.4378,0.50084,0.94576,0.00109419,0.00109419,0.00109419
73,1160.5,0.62833,0.61282,1.03536,0.91138,0.87653,0.94224,0.86523,0.45067,0.4102,0.95736,0.00108947,0.00108947,0.00108947
74,1175.87,0.60799,0.56434,1.02752,0.94012,0.9196,0.95183,0.88097,0.45952,0.3814,0.95119,0.00108475,0.00108475,0.00108475
75,1193.03,0.59481,0.55763,1.02868,0.86231,0.9022,0.93899,0.87091,0.46059,0.47663,0.94962,0.00108004,0.00108004,0.00108004
76,1208.54,0.60575,0.56171,1.03057,0.94303,0.90705,0.95115,0.88067,0.45541,0.3836,0.95698,0.00107532,0.00107532,0.00107532
77,1224.82,0.61008,0.54939,1.02926,0.94426,0.89785,0.94496,0.87647,0.45318,0.40144,0.95172,0.00107061,0.00107061,0.00107061
78,1240.37,0.64195,0.58138,1.04783,0.93617,0.87669,0.94524,0.87296,0.47261,0.4118,0.95758,0.00106589,0.00106589,0.00106589
79,1255.84,0.59694,0.55068,1.02614,0.92157,0.92066,0.95015,0.88313,0.46153,0.40968,0.95139,0.00106118,0.00106118,0.00106118
80,1273.16,0.57001,0.53927,1.0095,0.9567,0.90678,0.95207,0.88192,0.44731,0.39401,0.94701,0.00105646,0.00105646,0.00105646
81,1289.34,0.61293,0.56523,1.03072,0.91709,0.9092,0.94597,0.87541,0.45426,0.40777,0.95342,0.00105174,0.00105174,0.00105174
82,1305.14,0.6044,0.55289,1.03606,0.92485,0.8907,0.94587,0.87047,0.46654,0.41808,0.96194,0.00104703,0.00104703,0.00104703
83,1319.35,0.55517,0.50774,0.99983,0.94907,0.8968,0.94784,0.87751,0.45962,0.37867,0.95258,0.00104231,0.00104231,0.00104231
84,1335.31,0.60049,0.54766,1.0276,0.92713,0.87825,0.94602,0.88039,0.42578,0.40425,0.94231,0.0010376,0.0010376,0.0010376
85,1350.96,0.57399,0.5347,1.00661,0.94079,0.88853,0.93925,0.86718,0.4537,0.39888,0.95934,0.00103288,0.00103288,0.00103288
86,1365.14,0.59681,0.54386,1.03738,0.88009,0.92077,0.95197,0.87959,0.45091,0.41493,0.959,0.00102817,0.00102817,0.00102817
87,1380.18,0.56134,0.52736,1.00661,0.87938,0.90821,0.94277,0.87576,0.45604,0.45047,0.95678,0.00102345,0.00102345,0.00102345
88,1394.7,0.56946,0.5051,1.0072,0.88563,0.91343,0.94482,0.87237,0.44131,0.42787,0.94989,0.00101873,0.00101873,0.00101873
89,1411.58,0.57178,0.5309,1.00863,0.90917,0.91252,0.95433,0.89161,0.4374,0.38718,0.94493,0.00101402,0.00101402,0.00101402
90,1429.18,0.60424,0.55512,1.02389,0.93158,0.88313,0.95278,0.88526,0.45208,0.41069,0.95418,0.0010093,0.0010093,0.0010093
91,1443.82,0.60043,0.5319,1.02422,0.92245,0.92293,0.94925,0.87457,0.46519,0.4071,0.95755,0.00100459,0.00100459,0.00100459
92,1459.66,0.58032,0.52492,1.01309,0.8993,0.9097,0.94385,0.88419,0.42783,0.43478,0.94365,0.000999871,0.000999871,0.000999871
93,1474.99,0.57135,0.5347,1.02031,0.90998,0.93064,0.95529,0.88141,0.47105,0.39644,0.95744,0.000995156,0.000995156,0.000995156
94,1492.71,0.56764,0.5131,1.00672,0.91667,0.91879,0.95869,0.87706,0.47126,0.39446,0.96886,0.00099044,0.00099044,0.00099044
95,1509,0.57671,0.53306,1.01735,0.91838,0.90013,0.94863,0.88309,0.42818,0.4126,0.94795,0.000985724,0.000985724,0.000985724
96,1524.73,0.57413,0.50825,1.01551,0.94284,0.86457,0.9465,0.88557,0.42903,0.39459,0.94229,0.000981008,0.000981008,0.000981008
97,1539.73,0.57917,0.51896,1.01586,0.89291,0.85299,0.92314,0.85813,0.41804,0.46916,0.93861,0.000976293,0.000976293,0.000976293
98,1555.41,0.57515,0.51937,1.01449,0.91775,0.87827,0.93278,0.86855,0.43518,0.47068,0.94624,0.000971577,0.000971577,0.000971577
99,1569.67,0.56157,0.50681,1.0054,0.90957,0.87382,0.94251,0.88382,0.42182,0.45233,0.95152,0.000966861,0.000966861,0.000966861
100,1586.09,0.55083,0.5087,0.99416,0.90426,0.89013,0.93895,0.87341,0.44441,0.45136,0.95763,0.000962146,0.000962146,0.000962146
101,1601.62,0.54533,0.49976,1.00362,0.90695,0.89458,0.94525,0.87449,0.43189,0.43233,0.95433,0.00095743,0.00095743,0.00095743
102,1617.15,0.56208,0.51143,1.00011,0.92876,0.90755,0.93902,0.86726,0.42738,0.41827,0.95664,0.000952714,0.000952714,0.000952714
103,1632.44,0.55569,0.48758,1.00485,0.9533,0.89351,0.95705,0.88333,0.43852,0.37807,0.95401,0.000947999,0.000947999,0.000947999
104,1647.06,0.56637,0.50401,1.00966,0.94472,0.91361,0.95404,0.8822,0.44575,0.38931,0.95575,0.000943283,0.000943283,0.000943283
105,1663.27,0.56342,0.51787,1.01228,0.9234,0.91084,0.95326,0.88019,0.44891,0.4138,0.94777,0.000938567,0.000938567,0.000938567
106,1679.54,0.53708,0.46269,0.99077,0.92098,0.90141,0.95617,0.88416,0.44964,0.42007,0.95438,0.000933851,0.000933851,0.000933851
107,1694.68,0.55171,0.5015,0.99877,0.89695,0.93478,0.95697,0.88534,0.44401,0.38734,0.95292,0.000929136,0.000929136,0.000929136
108,1710.03,0.55075,0.52298,1.00213,0.88492,0.9357,0.94979,0.88668,0.43155,0.40989,0.94679,0.00092442,0.00092442,0.00092442
109,1724.4,0.53146,0.47648,0.98356,0.92906,0.87725,0.9422,0.87452,0.41769,0.43061,0.94366,0.000919704,0.000919704,0.000919704
110,1740.31,0.55185,0.51465,1.00609,0.93151,0.91074,0.95037,0.88796,0.42108,0.4107,0.94932,0.000914989,0.000914989,0.000914989
111,1758.13,0.56046,0.49466,1.0036,0.9519,0.91896,0.95383,0.89147,0.4186,0.40368,0.94483,0.000910273,0.000910273,0.000910273
112,1773.6,0.55138,0.50892,1.00166,0.96399,0.91319,0.95588,0.88374,0.43019,0.37334,0.95039,0.000905557,0.000905557,0.000905557
113,1789.26,0.5451,0.49409,1.00691,0.94591,0.9078,0.95442,0.88997,0.42125,0.36395,0.9446,0.000900842,0.000900842,0.000900842
114,1805.81,0.54608,0.49522,0.99412,0.93181,0.89729,0.94586,0.88897,0.40459,0.39834,0.93848,0.000896126,0.000896126,0.000896126
115,1821.31,0.54539,0.48809,0.99164,0.93094,0.91056,0.94795,0.88982,0.42456,0.39327,0.94995,0.00089141,0.00089141,0.00089141
116,1837.47,0.53127,0.47298,0.99651,0.91905,0.93337,0.95349,0.90061,0.41023,0.35926,0.93499,0.000886694,0.000886694,0.000886694
117,1854.9,0.53555,0.46399,0.99723,0.94092,0.91684,0.95369,0.90127,0.40399,0.36582,0.93428,0.000881979,0.000881979,0.000881979
118,1872.17,0.53819,0.47816,0.98765,0.92996,0.92942,0.95294,0.88773,0.42819,0.36407,0.94478,0.000877263,0.000877263,0.000877263
119,1887.65,0.53798,0.47866,0.98959,0.9404,0.91711,0.9557,0.90655,0.39796,0.35443,0.93345,0.000872547,0.000872547,0.000872547
120,1904.86,0.54325,0.4992,0.99326,0.94137,0.92066,0.95061,0.89794,0.41649,0.37134,0.94305,0.000867832,0.000867832,0.000867832
121,1919.29,0.53746,0.5109,0.99475,0.97696,0.89395,0.95651,0.89319,0.42267,0.36269,0.94651,0.000863116,0.000863116,0.000863116
122,1934.48,0.52444,0.47632,0.99022,0.96132,0.91112,0.95539,0.8998,0.41827,0.34684,0.94315,0.0008584,0.0008584,0.0008584
123,1949.46,0.53854,0.49775,0.9953,0.94228,0.91752,0.95342,0.89971,0.41492,0.36935,0.93669,0.000853685,0.000853685,0.000853685
124,1964.38,0.52445,0.46721,0.99292,0.96091,0.90295,0.95344,0.88871,0.41929,0.36503,0.94591,0.000848969,0.000848969,0.000848969
125,1979.42,0.53929,0.45835,0.98926,0.96286,0.89886,0.95872,0.90454,0.40358,0.36745,0.94398,0.000844253,0.000844253,0.000844253
126,1994.23,0.52166,0.46215,0.97908,0.94131,0.91111,0.9582,0.89184,0.42012,0.37045,0.95211,0.000839537,0.000839537,0.000839537
127,2009.85,0.5288,0.4795,0.98636,0.92711,0.93096,0.96297,0.90037,0.43358,0.35071,0.95383,0.000834822,0.000834822,0.000834822
128,2024.43,0.51985,0.46029,0.9829,0.95652,0.89095,0.96314,0.90389,0.4095,0.35012,0.94656,0.000830106,0.000830106,0.000830106
129,2039.21,0.51666,0.47662,0.98624,0.93997,0.90961,0.96116,0.89617,0.42151,0.36825,0.95031,0.00082539,0.00082539,0.00082539
130,2054.28,0.51751,0.46361,0.97894,0.95994,0.8987,0.95704,0.89582,0.41606,0.3683,0.94189,0.000820675,0.000820675,0.000820675
131,2071.17,0.5332,0.45978,0.98078,0.93854,0.91052,0.9598,0.90101,0.40486,0.36497,0.93956,0.000815959,0.000815959,0.000815959
132,2086.19,0.52225,0.4656,0.98715,0.94051,0.92301,0.95878,0.89778,0.40462,0.35551,0.93967,0.000811243,0.000811243,0.000811243
133,2100.74,0.51843,0.46611,0.98185,0.93778,0.90338,0.95682,0.8959,0.4152,0.3772,0.94492,0.000806528,0.000806528,0.000806528
134,2116.29,0.52498,0.45375,0.98945,0.91487,0.89522,0.9406,0.8884,0.41172,0.4156,0.94785,0.000801812,0.000801812,0.000801812
135,2131.26,0.54245,0.48632,0.98806,0.94223,0.90564,0.95079,0.88637,0.42945,0.36925,0.94724,0.000797096,0.000797096,0.000797096
136,2146.11,0.51737,0.45011,0.9808,0.95132,0.89146,0.95508,0.8938,0.39471,0.36235,0.93526,0.00079238,0.00079238,0.00079238
137,2160.66,0.50994,0.4398,0.97302,0.93551,0.90009,0.95717,0.89754,0.3998,0.34855,0.93615,0.000787665,0.000787665,0.000787665
138,2176.36,0.50474,0.43998,0.9825,0.95073,0.88007,0.94902,0.89733,0.40527,0.37898,0.94198,0.000782949,0.000782949,0.000782949
139,2191.66,0.51701,0.45312,0.98037,0.942,0.90083,0.95348,0.89976,0.40961,0.34667,0.94011,0.000778233,0.000778233,0.000778233
140,2207.32,0.51455,0.47185,0.9812,0.94073,0.91439,0.95615,0.90157,0.39445,0.33364,0.93867,0.000773518,0.000773518,0.000773518
141,2222.17,0.51618,0.45296,0.98091,0.94572,0.89899,0.96212,0.90953,0.39657,0.36821,0.94061,0.000768802,0.000768802,0.000768802
142,2238.97,0.53265,0.45996,0.99077,0.90187,0.92553,0.95278,0.89903,0.40409,0.39179,0.94108,0.000764086,0.000764086,0.000764086
143,2254.02,0.52153,0.46442,0.98422,0.94628,0.892,0.95435,0.89815,0.4043,0.35673,0.94829,0.000759371,0.000759371,0.000759371
144,2269.51,0.4981,0.45061,0.97394,0.94098,0.89878,0.95421,0.9006,0.39962,0.3669,0.94308,0.000754655,0.000754655,0.000754655
145,2284.79,0.49795,0.43912,0.97697,0.96542,0.91052,0.9586,0.89785,0.40327,0.33244,0.93868,0.000749939,0.000749939,0.000749939
146,2301.37,0.52095,0.45677,0.98867,0.91491,0.91732,0.94735,0.89085,0.40708,0.37824,0.94358,0.000745223,0.000745223,0.000745223
147,2316.14,0.49057,0.43006,0.97519,0.92743,0.91767,0.95357,0.89179,0.41118,0.37458,0.94549,0.000740508,0.000740508,0.000740508
148,2331.52,0.4918,0.44844,0.9687,0.90729,0.92948,0.95606,0.89264,0.41083,0.37073,0.94258,0.000735792,0.000735792,0.000735792
149,2346.59,0.52067,0.46284,0.98444,0.95193,0.89838,0.95686,0.89268,0.41832,0.33844,0.9393,0.000731076,0.000731076,0.000731076
150,2361.95,0.51659,0.46131,0.98165,0.94769,0.88722,0.95236,0.89513,0.39985,0.34387,0.93774,0.000726361,0.000726361,0.000726361
151,2376.64,0.47864,0.41024,0.96004,0.91903,0.89389,0.9362,0.88671,0.38783,0.41708,0.93186,0.000721645,0.000721645,0.000721645
152,2392.04,0.48255,0.44371,0.96002,0.93605,0.8802,0.94558,0.89188,0.4024,0.40729,0.93783,0.000716929,0.000716929,0.000716929
153,2407.16,0.48116,0.41929,0.96235,0.91054,0.9166,0.95235,0.90166,0.39948,0.37529,0.93763,0.000712214,0.000712214,0.000712214
154,2422.06,0.50382,0.45251,0.98289,0.93824,0.90824,0.95664,0.90702,0.3791,0.35343,0.93002,0.000707498,0.000707498,0.000707498
155,2436.87,0.50779,0.4478,0.97742,0.91419,0.94213,0.96311,0.90535,0.38431,0.34678,0.9382,0.000702782,0.000702782,0.000702782
156,2451.62,0.48325,0.40996,0.96469,0.91436,0.92525,0.95771,0.90194,0.37025,0.35326,0.9298,0.000698066,0.000698066,0.000698066
157,2467.21,0.49228,0.42263,0.96683,0.9498,0.89073,0.96006,0.90051,0.38869,0.35641,0.94325,0.000693351,0.000693351,0.000693351
158,2482.21,0.51433,0.45141,0.99075,0.95029,0.90623,0.95332,0.90161,0.38686,0.35138,0.93631,0.000688635,0.000688635,0.000688635
159,2497.19,0.50251,0.44877,0.97468,0.94061,0.91121,0.95837,0.9048,0.38547,0.3411,0.93196,0.000683919,0.000683919,0.000683919
160,2512.37,0.4961,0.4297,0.97287,0.94978,0.8969,0.95378,0.89982,0.38441,0.34576,0.93661,0.000679204,0.000679204,0.000679204
161,2527.78,0.49565,0.41986,0.97804,0.95455,0.91825,0.95543,0.90453,0.38387,0.32637,0.93589,0.000674488,0.000674488,0.000674488
162,2542.97,0.51126,0.45287,0.9812,0.9413,0.9218,0.95329,0.90327,0.37474,0.32919,0.92969,0.000669772,0.000669772,0.000669772
163,2558.22,0.48364,0.44074,0.96933,0.94107,0.932,0.95357,0.90072,0.39989,0.33092,0.94393,0.000665057,0.000665057,0.000665057
164,2573.65,0.48014,0.40919,0.9609,0.92558,0.9196,0.95867,0.90091,0.37708,0.34743,0.93484,0.000660341,0.000660341,0.000660341
165,2589.08,0.51403,0.45882,0.98256,0.94903,0.91151,0.9601,0.90885,0.37535,0.33587,0.93022,0.000655625,0.000655625,0.000655625
166,2604.46,0.47984,0.4405,0.96586,0.9452,0.92276,0.95836,0.90556,0.39086,0.34787,0.9355,0.000650909,0.000650909,0.000650909
167,2619.46,0.48555,0.43734,0.9663,0.9557,0.91286,0.96056,0.90085,0.38057,0.34964,0.93392,0.000646194,0.000646194,0.000646194
168,2634.5,0.49057,0.41258,0.97187,0.9495,0.90403,0.96233,0.90832,0.37569,0.3288,0.93757,0.000641478,0.000641478,0.000641478
169,2649.7,0.48529,0.41888,0.96706,0.95766,0.88551,0.95735,0.90453,0.3869,0.33198,0.94708,0.000636762,0.000636762,0.000636762
170,2665.05,0.48065,0.42082,0.96188,0.93079,0.89628,0.9616,0.90423,0.39046,0.34521,0.94763,0.000632047,0.000632047,0.000632047
171,2680.47,0.49096,0.44836,0.97319,0.93051,0.91809,0.96435,0.91162,0.40053,0.33017,0.9497,0.000627331,0.000627331,0.000627331
172,2698,0.50888,0.44253,0.97876,0.9177,0.92087,0.96182,0.8976,0.40191,0.35068,0.95277,0.000622615,0.000622615,0.000622615
173,2712.96,0.46753,0.39424,0.96066,0.92578,0.91547,0.96226,0.90251,0.4023,0.34534,0.95355,0.0006179,0.0006179,0.0006179
174,2727.7,0.48388,0.41469,0.97236,0.94547,0.90901,0.96458,0.89618,0.42036,0.33918,0.95396,0.000613184,0.000613184,0.000613184
175,2743.09,0.49716,0.416,0.97464,0.92585,0.89351,0.95817,0.89837,0.40903,0.3671,0.94957,0.000608468,0.000608468,0.000608468
176,2758.43,0.48874,0.4379,0.9711,0.95036,0.86278,0.95324,0.8976,0.39254,0.38469,0.94744,0.000603752,0.000603752,0.000603752
177,2773.05,0.49564,0.42823,0.97462,0.96954,0.89013,0.95709,0.90396,0.39061,0.35416,0.94468,0.000599037,0.000599037,0.000599037
178,2788.63,0.45779,0.39816,0.94955,0.95909,0.87715,0.95675,0.90058,0.38805,0.36288,0.9441,0.000594321,0.000594321,0.000594321
179,2803.75,0.44191,0.37222,0.9386,0.92601,0.88846,0.95457,0.90431,0.38358,0.38196,0.94499,0.000589605,0.000589605,0.000589605
180,2819.48,0.47333,0.42523,0.96909,0.88475,0.93221,0.95329,0.90281,0.38859,0.36604,0.94177,0.00058489,0.00058489,0.00058489
181,2834.67,0.47834,0.43289,0.96637,0.90996,0.89091,0.94966,0.89701,0.39929,0.40238,0.94707,0.000580174,0.000580174,0.000580174
182,2849.24,0.46514,0.41026,0.95517,0.94647,0.87889,0.94951,0.89941,0.39186,0.39192,0.941,0.000575458,0.000575458,0.000575458
183,2863.74,0.4606,0.40385,0.95783,0.91764,0.92324,0.95166,0.90072,0.38648,0.3471,0.94168,0.000570743,0.000570743,0.000570743
184,2879.38,0.49712,0.4348,0.98442,0.95174,0.89492,0.95823,0.90395,0.38742,0.34791,0.93985,0.000566027,0.000566027,0.000566027
