epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,688.259,0.99431,0.8806,1.36577,0.80516,0.83836,0.9024,0.76058,0.67983,0.60346,1.07462,0.00123566,0.00123566,0.00123566
43,704.295,0.99048,0.90946,1.36408,0.77927,0.74364,0.82426,0.68284,0.74264,0.76632,1.10116,0.00123094,0.00123094,0.00123094
44,720.656,1.04506,0.92699,1.40005,0.81849,0.82363,0.89828,0.73015,0.75803,0.69309,1.11044,0.00122622,0.00122622,0.00122622
45,736.169,0.9984,0.88023,1.36894,0.8037,0.83437,0.89526,0.74085,0.70231,0.66546,1.07674,0.00122151,0.00122151,0.00122151
46,751.643,1.02055,0.92344,1.39396,0.80844,0.85605,0.90792,0.74909,0.74684,0.6404,1.12027,0.00121679,0.00121679,0.00121679
47,766.93,1.0099,0.87477,1.36516,0.88492,0.84031,0.89897,0.75716,0.66534,0.61149,1.06704,0.00121208,0.00121208,0.00121208
48,782.614,1.03139,0.93341,1.38252,0.88617,0.82851,0.92193,0.77433,0.69881,0.58601,1.09123,0.00120736,0.00120736,0.00120736
49,798.613,1.01096,0.88997,1.36509,0.73766,0.90478,0.90026,0.74937,0.69877,0.65955,1.07786,0.00120265,0.00120265,0.00120265
50,813.405,1.02915,0.91079,1.40011,0.857,0.83407,0.9174,0.79147,0.62373,0.57197,1.03836,0.00119793,0.00119793,0.00119793
51,832.765,0.97735,0.86521,1.35543,0.81827,0.84867,0.91165,0.7905,0.58284,0.58356,1.02976,0.00119322,0.00119322,0.00119322
52,847.811,0.94406,0.82489,1.33507,0.82122,0.89089,0.92902,0.79414,0.60713,0.54288,1.02926,0.0011885,0.0011885,0.0011885
53,865.558,0.9992,0.88308,1.37109,0.89792,0.78528,0.91739,0.74054,0.7944,0.60484,1.12294,0.00118378,0.00118378,0.00118378
54,880.202,0.97079,0.86549,1.3518,0.8688,0.85631,0.92905,0.78558,0.62253,0.56087,1.04677,0.00117907,0.00117907,0.00117907
55,895.342,0.9962,0.85877,1.36175,0.87909,0.85562,0.9305,0.79296,0.64042,0.50396,1.04868,0.00117435,0.00117435,0.00117435
56,910.482,0.97537,0.82425,1.35018,0.83698,0.86358,0.90512,0.77426,0.66389,0.5614,1.05722,0.00116964,0.00116964,0.00116964
57,925.527,0.98611,0.85999,1.36517,0.79024,0.84193,0.8815,0.74854,0.65214,0.70856,1.05242,0.00116492,0.00116492,0.00116492
58,940.86,0.97228,0.83455,1.35011,0.8518,0.88238,0.92773,0.79077,0.63435,0.54472,1.04458,0.00116021,0.00116021,0.00116021
59,956.646,0.95837,0.80456,1.31953,0.85963,0.88604,0.93625,0.79545,0.61768,0.49699,1.03059,0.00115549,0.00115549,0.00115549
60,974.417,0.97632,0.82431,1.35823,0.88942,0.8825,0.94333,0.80043,0.63418,0.49871,1.03715,0.00115077,0.00115077,0.00115077
61,992.526,0.98299,0.8406,1.35156,0.82809,0.88516,0.94274,0.79281,0.64425,0.52487,1.05403,0.00114606,0.00114606,0.00114606
62,1007.31,0.97034,0.80547,1.34463,0.85558,0.88803,0.93263,0.7841,0.6408,0.53366,1.05793,0.00114134,0.00114134,0.00114134
63,1022.32,0.97572,0.8433,1.32944,0.89934,0.87802,0.93749,0.78202,0.69823,0.52537,1.07888,0.00113663,0.00113663,0.00113663
64,1037.3,0.96601,0.83416,1.34107,0.82699,0.89864,0.92475,0.76424,0.69536,0.55813,1.09582,0.00113191,0.00113191,0.00113191
65,1053.11,0.98148,0.84528,1.37085,0.86294,0.8637,0.93956,0.78249,0.63749,0.53798,1.05813,0.0011272,0.0011272,0.0011272
66,1068.42,0.9637,0.80597,1.323,0.86237,0.82636,0.91783,0.75721,0.66912,0.59359,1.06231,0.00112248,0.00112248,0.00112248
67,1084.8,0.94193,0.81035,1.33073,0.88207,0.86058,0.93239,0.79704,0.64398,0.51492,1.0461,0.00111776,0.00111776,0.00111776
68,1099.17,0.93703,0.78432,1.31584,0.85268,0.86617,0.93017,0.78801,0.66461,0.54027,1.06003,0.00111305,0.00111305,0.00111305
69,1115.45,0.94621,0.80176,1.32358,0.86634,0.82361,0.92371,0.784,0.64127,0.5506,1.05491,0.00110833,0.00110833,0.00110833
70,1129.79,0.95599,0.80731,1.33068,0.88183,0.89663,0.93704,0.79687,0.63122,0.50664,1.04597,0.00110362,0.00110362,0.00110362
71,1145.67,0.94449,0.79427,1.32965,0.88794,0.82154,0.93552,0.79685,0.62707,0.49408,1.04551,0.0010989,0.0010989,0.0010989
72,1160.85,0.97725,0.80443,1.34589,0.87141,0.80561,0.91187,0.7665,0.63961,0.61887,1.05541,0.00109419,0.00109419,0.00109419
73,1177.3,0.94689,0.78977,1.32866,0.80654,0.88105,0.91731,0.77506,0.62453,0.55085,1.05104,0.00108947,0.00108947,0.00108947
74,1191.69,0.95718,0.77487,1.3467,0.88086,0.88305,0.93607,0.7947,0.61515,0.51998,1.04049,0.00108475,0.00108475,0.00108475
75,1207.74,0.93905,0.79324,1.31659,0.93596,0.79658,0.93318,0.78343,0.68904,0.52672,1.0581,0.00108004,0.00108004,0.00108004
76,1222.51,0.94232,0.78771,1.31481,0.91271,0.87145,0.95333,0.80347,0.66601,0.48452,1.04897,0.00107532,0.00107532,0.00107532
77,1241.25,0.92614,0.76933,1.29973,0.91997,0.84641,0.94478,0.79931,0.62027,0.47411,1.03383,0.00107061,0.00107061,0.00107061
78,1255.63,0.9227,0.77426,1.3172,0.87072,0.85158,0.92933,0.79785,0.60979,0.51917,1.03237,0.00106589,0.00106589,0.00106589
79,1270.7,0.95494,0.79183,1.33589,0.87189,0.91962,0.94546,0.80931,0.64064,0.45323,1.05216,0.00106118,0.00106118,0.00106118
80,1289.87,0.93492,0.7813,1.30844,0.89763,0.87229,0.92972,0.77993,0.70155,0.51506,1.07445,0.00105646,0.00105646,0.00105646
81,1304.26,0.93091,0.75834,1.30073,0.8724,0.91181,0.93884,0.79649,0.62777,0.49141,1.04667,0.00105174,0.00105174,0.00105174
82,1319.46,0.91508,0.76739,1.29964,0.92068,0.82492,0.92684,0.80159,0.6021,0.5277,1.03158,0.00104703,0.00104703,0.00104703
83,1334.85,0.91665,0.7502,1.29648,0.93071,0.83368,0.94144,0.80986,0.59935,0.50308,1.04023,0.00104231,0.00104231,0.00104231
84,1351.53,0.9155,0.75102,1.28386,0.85268,0.78732,0.91795,0.78142,0.63239,0.64377,1.05005,0.0010376,0.0010376,0.0010376
85,1366.73,0.91426,0.75251,1.29527,0.91703,0.87663,0.95713,0.81426,0.6057,0.45254,1.03041,0.00103288,0.00103288,0.00103288
86,1385.38,0.9268,0.78979,1.30496,0.91158,0.86206,0.94449,0.80138,0.63492,0.49137,1.04628,0.00102817,0.00102817,0.00102817
87,1400.21,0.90331,0.72924,1.29937,0.93818,0.8311,0.94611,0.81035,0.60576,0.48353,1.0398,0.00102345,0.00102345,0.00102345
88,1415.53,0.90251,0.74434,1.28315,0.88252,0.89134,0.94023,0.81627,0.58232,0.46283,1.02113,0.00101873,0.00101873,0.00101873
89,1433.37,0.89469,0.74646,1.28476,0.90473,0.88392,0.94583,0.80801,0.62876,0.45671,1.04158,0.00101402,0.00101402,0.00101402
90,1449.73,0.89741,0.75966,1.28886,0.92307,0.85165,0.94656,0.81378,0.58057,0.4507,1.02896,0.0010093,0.0010093,0.0010093
91,1464.57,0.90884,0.72838,1.28402,0.90342,0.85663,0.95033,0.82493,0.58608,0.44484,1.02046,0.00100459,0.00100459,0.00100459
92,1483.93,0.88761,0.71257,1.28447,0.92252,0.85096,0.94501,0.80499,0.60934,0.47061,1.03157,0.000999871,0.000999871,0.000999871
93,1499.4,0.90556,0.76868,1.2947,0.87069,0.87982,0.94394,0.8162,0.58855,0.48393,1.02338,0.000995156,0.000995156,0.000995156
94,1514.7,0.92098,0.72941,1.29367,0.9098,0.83659,0.94341,0.79798,0.66244,0.5055,1.06106,0.00099044,0.00099044,0.00099044
95,1530.1,0.89118,0.71215,1.28615,0.90919,0.87948,0.94152,0.80201,0.63484,0.50098,1.04441,0.000985724,0.000985724,0.000985724
96,1546.04,0.89768,0.74326,1.28548,0.85322,0.9216,0.94433,0.81018,0.61346,0.47075,1.03854,0.000981008,0.000981008,0.000981008
97,1561.41,0.90361,0.71823,1.29432,0.89342,0.85727,0.94538,0.80946,0.62653,0.47987,1.04709,0.000976293,0.000976293,0.000976293
98,1576.85,0.86812,0.68806,1.27796,0.86832,0.85562,0.94176,0.80795,0.61535,0.47684,1.04143,0.000971577,0.000971577,0.000971577
99,1592.4,0.88636,0.70669,1.2695,0.92887,0.87296,0.94896,0.81025,0.63076,0.46928,1.04844,0.000966861,0.000966861,0.000966861
100,1608.44,0.88441,0.70323,1.26878,0.90905,0.82708,0.93595,0.80789,0.5945,0.50535,1.03301,0.000962146,0.000962146,0.000962146
101,1623.14,0.87759,0.71467,1.26934,0.94575,0.82371,0.94918,0.80836,0.63833,0.46652,1.05747,0.00095743,0.00095743,0.00095743
102,1638.2,0.84806,0.71434,1.24114,0.9306,0.85247,0.95068,0.81006,0.61184,0.44505,1.04201,0.000952714,0.000952714,0.000952714
103,1654.14,0.86226,0.69323,1.27206,0.92662,0.83049,0.94399,0.81372,0.63391,0.47312,1.05356,0.000947999,0.000947999,0.000947999
104,1669.45,0.88314,0.7163,1.26619,0.86869,0.87055,0.94546,0.81628,0.59172,0.46855,1.04254,0.000943283,0.000943283,0.000943283
105,1684.6,0.8667,0.68915,1.25636,0.84982,0.89919,0.9478,0.81941,0.62325,0.46406,1.04007,0.000938567,0.000938567,0.000938567
106,1699.58,0.87516,0.71949,1.26596,0.9096,0.86295,0.94594,0.78187,0.67881,0.48742,1.07866,0.000933851,0.000933851,0.000933851
